"Age","Attrition","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EducationField","EmployeeCount","EmployeeNumber","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","Over18","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StandardHours","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","NotWorkingYears","YearsAtOtherCompanies","HazardRatio_CoxPH","Hazard_RSF_Current","Hazard_RSF_0","Hazard_RSF_1","Hazard_RSF_2","Hazard_RSF_3","Hazard_RSF_4","Hazard_RSF_5","Hazard_RSF_in_5_Years","Hazard_RSF_6"
59,FALSE,"Travel_Frequently",1225,"Sales",1,1,"Life Sciences",1,91,1,"Female",57,2,2,"Sales Executive",3,"Single",5473,24668,7,TRUE,FALSE,11,3,4,80,0,20,2,2,4,3,1,3,39,16,6.43556510954931,0.0298339409092817,0.0298339409092817,0.0298339409092817,0.0585445975154837,0.0994803450358667,0.146551872751357,0.237149319379377,0.237149319379377,0.298606680430778
29,FALSE,"Travel_Rarely",1328,"Research & Development",2,3,"Life Sciences",1,94,3,"Male",76,3,1,"Research Scientist",2,"Married",2703,4956,0,TRUE,FALSE,23,4,4,80,1,6,3,3,5,4,0,4,23,1,3.33993466752718,0.00101010101010101,0.00101010101010101,0.00101010101010101,0.00495261682761683,0.00766095016095016,0.00766095016095016,0.00891095016095016,0.00891095016095016,0.0101609501609502
31,FALSE,"Travel_Rarely",1082,"Research & Development",1,4,"Medical",1,95,3,"Male",87,3,1,"Research Scientist",2,"Single",2501,18775,1,TRUE,FALSE,17,3,2,80,0,1,4,3,1,1,1,0,30,0,7.4204632142243,0.0122785784661325,0.0122785784661325,0.0122785784661325,0.0643934848154479,0.0735495672950598,0.0740758830845335,0.0960832784669288,0.0960832784669288,0.110856477490128
32,FALSE,"Travel_Rarely",548,"Research & Development",1,3,"Life Sciences",1,96,2,"Male",66,3,2,"Research Scientist",2,"Married",6220,7346,1,TRUE,FALSE,17,3,2,80,2,10,3,3,10,4,0,9,22,0,2.9144808830803,0,0,0,0.00237075569358178,0.00397445939728548,0.00397445939728548,0.00498456040738649,0.00498456040738649,0.00828217945500554
36,FALSE,"Travel_Rarely",132,"Research & Development",6,3,"Life Sciences",1,97,2,"Female",55,4,1,"Laboratory Technician",4,"Married",3038,22002,3,TRUE,FALSE,12,3,2,80,0,5,3,3,1,0,0,0,31,4,7.28793246052755,0.00744155901569695,0.00744155901569694,0.00744155901569694,0.0330201146852608,0.0561250385031609,0.0583938293528341,0.0966255739154609,0.0966255739154609,0.141673112161529
31,FALSE,"Travel_Rarely",746,"Research & Development",8,4,"Life Sciences",1,98,3,"Female",61,3,2,"Manufacturing Director",4,"Single",4424,20682,1,TRUE,FALSE,23,4,4,80,0,11,2,3,11,7,1,8,20,0,2.44247097848573,0.000344827586206897,0.000344827586206897,0.000344827586206897,0.00498725182863114,0.00781621433150669,0.0094513153416077,0.0105624264527188,0.0105624264527188,0.0156661046372793
35,FALSE,"Travel_Rarely",776,"Sales",1,4,"Marketing",1,100,3,"Male",32,2,2,"Sales Executive",1,"Single",4312,23016,0,TRUE,FALSE,14,3,2,80,0,16,2,3,15,13,2,8,19,1,6.43556510954931,0.000344827586206897,0.000344827586206897,0.000344827586206897,0.00117816091954023,0.0154730076712875,0.0188861123391875,0.0224320676910252,0.0224320676910252,0.0230570676910252
45,FALSE,"Travel_Rarely",193,"Research & Development",6,4,"Other",1,101,4,"Male",52,3,3,"Research Director",1,"Married",13245,15067,4,TRUE,TRUE,14,3,2,80,0,17,3,4,0,0,0,0,28,17,0.634961434978307,0.00151405835543767,0.00151405835543767,0.00151405835543767,0.00993535098771428,0.0194489638241532,0.0209324803076697,0.0209324803076697,0.0209324803076697,0.0247015435457732
37,FALSE,"Travel_Rarely",397,"Research & Development",7,4,"Medical",1,102,1,"Male",30,3,3,"Research Director",3,"Single",13664,25258,4,TRUE,FALSE,13,3,1,80,0,16,3,4,5,2,0,2,21,11,0.405055988765281,0.00258751393534002,0.00258751393534002,0.00258751393534002,0.0156458870865496,0.0187515346553551,0.0213924015284201,0.0396555729974739,0.0396555729974739,0.0420130390608223
46,FALSE,"Travel_Rarely",945,"Human Resources",5,2,"Medical",1,103,2,"Male",80,3,2,"Human Resources",2,"Divorced",5021,10425,8,TRUE,TRUE,22,4,4,80,1,16,2,3,4,2,0,2,30,12,15.9553497785088,0.00144679802955665,0.00144679802955665,0.00144679802955665,0.0198098406419599,0.0528805456673055,0.0944229224082116,0.111212833649361,0.111212833649361,0.120775870887321
30,FALSE,"Travel_Rarely",852,"Research & Development",1,1,"Life Sciences",1,104,4,"Male",55,2,2,"Laboratory Technician",4,"Married",5126,15998,1,TRUE,TRUE,12,3,3,80,2,10,1,2,10,8,3,0,20,0,16.8655066916889,0.00127946127946128,0.00127946127946128,0.00127946127946128,0.00435830743330743,0.0123241034730165,0.0161974382702644,0.0341218861844148,0.0341218861844148,0.0415487966922076
35,FALSE,"Travel_Rarely",1214,"Research & Development",1,3,"Medical",1,105,2,"Male",30,2,1,"Research Scientist",3,"Single",2859,26278,1,TRUE,FALSE,18,3,1,80,0,6,3,3,6,4,0,4,29,0,7.4204632142243,0.00450241648517511,0.00450241648517511,0.00450241648517511,0.0427982643591021,0.0519915725002364,0.052579807794354,0.10017740361099,0.10017740361099,0.120781549465136
55,FALSE,"Travel_Rarely",111,"Sales",1,2,"Life Sciences",1,106,1,"Male",70,3,3,"Sales Executive",4,"Married",10239,18092,3,TRUE,FALSE,14,3,4,80,1,24,4,3,1,0,1,0,31,23,2.89663413104851,0.00208396178984414,0.00208396178984414,0.00208396178984414,0.0224305833502961,0.0335743942897592,0.0380524440178089,0.0631745364792976,0.0631745364792976,0.0650818046497237
38,FALSE,"Non-Travel",573,"Research & Development",6,3,"Medical",1,107,2,"Female",79,1,2,"Research Scientist",4,"Divorced",5329,15717,7,TRUE,TRUE,12,3,4,80,3,17,3,3,13,11,1,9,21,4,6.52321545116465,0.000555555555555556,0.000555555555555556,0.000555555555555556,0.0181279749401872,0.0574478514504595,0.105714356859918,0.110777672199549,0.110777672199549,0.13525386267574
34,FALSE,"Travel_Rarely",1153,"Research & Development",1,2,"Medical",1,110,1,"Male",94,3,2,"Manufacturing Director",2,"Married",4325,17736,1,TRUE,FALSE,15,3,3,80,0,5,2,3,5,2,1,3,29,0,1.25983342906273,0.0121379968712425,0.0121379968712425,0.0121379968712425,0.0525201018810516,0.0705870457409488,0.0907304923356338,0.155875614542288,0.155875614542288,0.180550077334398
56,FALSE,"Travel_Rarely",1400,"Research & Development",7,3,"Life Sciences",1,112,4,"Male",49,1,3,"Manufacturing Director",4,"Single",7260,21698,4,TRUE,FALSE,11,3,1,80,0,37,3,2,6,4,0,2,19,31,2.44247097848573,0,0,0,0.0042462555962556,0.00793135704451494,0.00930256916572706,0.0247800308468198,0.0247800308468198,0.0259730133029601
23,FALSE,"Travel_Rarely",541,"Sales",2,1,"Technical Degree",1,113,3,"Male",62,3,1,"Sales Representative",1,"Divorced",2322,9518,3,TRUE,FALSE,13,3,3,80,1,3,3,3,0,0,0,0,20,3,11.0374777287356,0.00897097938244644,0.00897097938244644,0.00897097938244644,0.075235696748308,0.126327833490135,0.213108747021049,0.27619604860835,0.27619604860835,0.313890493052795
51,FALSE,"Travel_Rarely",432,"Research & Development",9,4,"Life Sciences",1,116,4,"Male",96,3,1,"Laboratory Technician",4,"Married",2075,18725,3,TRUE,FALSE,23,4,2,80,2,10,4,3,4,2,0,3,41,6,5.54946118254275,0.00117647058823529,0.00117647058823529,0.00117647058823529,0.0259208737672293,0.0294464557726067,0.0301131224392733,0.0309464557726067,0.0309464557726067,0.0343750272011781
30,FALSE,"Travel_Rarely",288,"Research & Development",2,3,"Life Sciences",1,117,3,"Male",99,2,2,"Healthcare Representative",4,"Married",4152,15830,1,TRUE,FALSE,19,3,1,80,3,11,3,3,11,10,10,8,19,0,0.877427801154823,0,0,0,0.00487517462408767,0.00878186149175852,0.0139079012287822,0.0154396472605283,0.0154396472605283,0.0229248981207791
46,TRUE,"Travel_Rarely",669,"Sales",9,2,"Medical",1,118,3,"Male",64,2,3,"Sales Executive",4,"Single",9619,13596,1,TRUE,FALSE,16,3,4,80,0,9,3,3,9,8,4,7,37,0,6.43556510954931,4e-04,4e-04,4e-04,0.00343072502210433,0.0111267033551536,0.0115267033551536,0.0123279854064357,0.0123279854064357,0.0123279854064357
40,FALSE,"Travel_Frequently",530,"Research & Development",1,4,"Life Sciences",1,119,3,"Male",78,2,4,"Healthcare Representative",2,"Married",13503,14115,1,TRUE,FALSE,22,4,4,80,1,22,3,2,22,3,11,11,18,0,1.15229827607796,0,0,0,0.00222377622377622,0.00222377622377622,0.00337284454675759,0.00337284454675759,0.00337284454675759,0.00337284454675759
51,FALSE,"Travel_Rarely",632,"Sales",21,4,"Marketing",1,120,3,"Male",71,3,2,"Sales Executive",4,"Single",5441,8423,0,TRUE,TRUE,22,4,4,80,0,11,2,1,10,7,1,0,40,1,19.5584873647446,0.0263729133299219,0.0263729133299219,0.0263729133299219,0.0453525410035898,0.0930187376549949,0.119258964476104,0.139925546279757,0.139925546279757,0.185268913838598
30,FALSE,"Travel_Rarely",1334,"Sales",4,2,"Medical",1,121,3,"Female",63,2,2,"Sales Executive",2,"Divorced",5209,19760,1,TRUE,TRUE,12,3,2,80,3,11,4,2,11,8,2,7,19,0,5.65740662646443,0.00271162952849586,0.00271162952849586,0.00271162952849586,0.0120077889149476,0.0612709313513738,0.0893586804740199,0.118743212870775,0.118743212870775,0.123661253163815
46,FALSE,"Travel_Frequently",638,"Research & Development",1,3,"Medical",1,124,3,"Male",40,2,3,"Healthcare Representative",1,"Married",10673,3142,2,TRUE,TRUE,13,3,3,80,1,21,5,2,10,9,9,5,25,11,3.50197859697609,0,0,0,0.00123478260869565,0.00262194616977226,0.00705562987736901,0.0106754584342685,0.0106754584342685,0.0138992339128394
32,FALSE,"Travel_Rarely",1093,"Sales",6,4,"Medical",1,125,2,"Male",87,3,2,"Sales Executive",3,"Single",5010,24301,1,TRUE,FALSE,16,3,1,80,0,12,0,3,11,8,5,7,20,1,6.43556510954931,0.00189183432890527,0.00189183432890527,0.00189183432890527,0.0036646850076383,0.0408089717946548,0.0494066547411734,0.0630049733644146,0.0630049733644146,0.0672989473642709
54,FALSE,"Travel_Rarely",1217,"Research & Development",2,4,"Technical Degree",1,126,1,"Female",60,3,3,"Research Director",3,"Married",13549,24001,9,TRUE,FALSE,12,3,1,80,1,16,5,1,4,3,0,3,38,12,0.182314836703639,0.00166666666666667,0.00166666666666667,0.00166666666666667,0.0142244831042785,0.0166054354852309,0.018857941750895,0.018857941750895,0.018857941750895,0.0296912750842284
24,FALSE,"Travel_Rarely",1353,"Sales",3,2,"Other",1,128,1,"Female",33,3,2,"Sales Executive",3,"Married",4999,17519,0,TRUE,FALSE,21,4,1,80,1,4,2,2,3,2,0,2,20,1,2.89663413104851,0.00152535612535613,0.00152535612535613,0.00152535612535613,0.0301941111165328,0.0481545432642647,0.0559956270171132,0.0730540434458856,0.0730540434458856,0.0791496422914845
28,FALSE,"Non-Travel",120,"Sales",4,3,"Medical",1,129,2,"Male",43,3,2,"Sales Executive",3,"Married",4221,8863,1,TRUE,FALSE,15,3,2,80,0,5,3,4,5,4,0,4,23,0,3.31948265970658,0.000526315789473684,0.000526315789473684,0.000526315789473684,0.00679916646820672,0.0331959393468027,0.0536054273183616,0.0634145916834083,0.0634145916834083,0.0692532668970835
44,FALSE,"Non-Travel",489,"Research & Development",23,3,"Medical",1,132,2,"Male",67,3,2,"Laboratory Technician",2,"Married",2042,25043,4,TRUE,FALSE,12,3,3,80,1,17,3,4,3,2,1,2,27,14,6.35956746097491,0.00464969241285031,0.00464969241285031,0.00464969241285031,0.0658076085707665,0.0679387010077413,0.0833636649327052,0.0833636649327052,0.0833636649327052,0.0853636649327052
37,TRUE,"Travel_Rarely",807,"Human Resources",6,4,"Human Resources",1,133,3,"Male",63,3,1,"Human Resources",1,"Divorced",2073,23648,4,TRUE,TRUE,22,4,4,80,0,7,3,3,3,2,0,2,30,4,18.2845000518384,0.0580137816204291,0.0580137816204291,0.0580137816204291,0.269102298830459,0.376245973050827,0.610326988354752,0.770397981087509,0.770397981087509,1.10723780792734
32,FALSE,"Travel_Rarely",827,"Research & Development",1,1,"Life Sciences",1,134,4,"Male",71,3,1,"Research Scientist",1,"Single",2956,15178,1,TRUE,FALSE,13,3,4,80,0,1,2,3,1,0,0,0,31,0,7.4204632142243,0.00278462278462278,0.00278462278462278,0.00278462278462278,0.0650956910406365,0.0776477572235077,0.0776477572235077,0.139430205769114,0.139430205769114,0.171130158594067
20,TRUE,"Travel_Frequently",871,"Research & Development",6,3,"Life Sciences",1,137,4,"Female",66,2,1,"Laboratory Technician",4,"Single",2926,19783,1,TRUE,TRUE,18,3,2,80,0,1,5,3,1,0,1,0,19,0,42.9407078020224,0.0231662627900296,0.0231662627900296,0.0231662627900296,0.217576302610195,0.315612693962595,0.437887027042655,0.519045357274515,0.519045357274515,0.748668456397614
34,FALSE,"Travel_Rarely",665,"Research & Development",6,4,"Other",1,138,1,"Female",41,3,2,"Research Scientist",3,"Single",4809,12482,1,TRUE,FALSE,14,3,3,80,0,16,3,3,16,13,2,10,18,0,7.4204632142243,0.0103033391376717,0.0103033391376717,0.0103033391376717,0.0427925302852205,0.0597550440464925,0.0771118388535161,0.125092294027857,0.125092294027857,0.14141465059286
37,FALSE,"Non-Travel",1040,"Research & Development",2,2,"Life Sciences",1,139,3,"Male",100,2,2,"Healthcare Representative",4,"Divorced",5163,15850,5,TRUE,FALSE,14,3,4,80,1,17,2,4,1,0,0,0,20,16,0.972508955468153,0,0,0,0.00337303382891618,0.00505135550723786,0.00792015337603573,0.00887469883058118,0.00887469883058118,0.0130328184887008
59,FALSE,"Non-Travel",1420,"Human Resources",2,4,"Human Resources",1,140,3,"Female",32,2,5,"Manager",4,"Married",18844,21922,9,TRUE,FALSE,21,4,4,80,1,30,3,3,3,2,2,2,29,27,0.341139275740057,0,0,0,0,0,0,0,0,0.00300799200799201
50,FALSE,"Travel_Frequently",1115,"Research & Development",1,3,"Life Sciences",1,141,1,"Female",73,3,5,"Research Director",2,"Married",18172,9755,3,TRUE,TRUE,19,3,1,80,0,28,1,2,8,3,0,7,22,20,0.634961434978307,0.0032288306659016,0.0032288306659016,0.0032288306659016,0.0318360222917229,0.0419324049812878,0.0432202837691665,0.0456845694834523,0.0456845694834523,0.0665539711086588
25,TRUE,"Travel_Rarely",240,"Sales",5,3,"Marketing",1,142,3,"Male",46,2,2,"Sales Executive",3,"Single",5744,26959,1,TRUE,TRUE,11,3,4,80,0,6,1,3,6,4,0,3,19,0,19.5584873647446,0.0313444320860275,0.0313444320860275,0.0313444320860275,0.0462358709429875,0.0731109072016876,0.0764193395101199,0.0804038633196437,0.0804038633196437,0.0959796928609464
25,FALSE,"Travel_Rarely",1280,"Research & Development",7,1,"Medical",1,143,4,"Male",64,2,1,"Research Scientist",4,"Married",2889,26897,1,TRUE,FALSE,11,3,3,80,2,2,2,3,2,2,2,1,23,0,2.9144808830803,0.000454545454545455,0.000454545454545455,0.000454545454545455,0.00437841250820791,0.00556430994410534,0.00556430994410534,0.00639764327743868,0.00639764327743868,0.00639764327743868
22,FALSE,"Travel_Rarely",534,"Research & Development",15,3,"Medical",1,144,2,"Female",59,3,1,"Laboratory Technician",4,"Single",2871,23785,1,TRUE,FALSE,15,3,3,80,0,1,5,3,0,0,0,0,21,1,14.1292992528747,0.00928804586218379,0.00928804586218379,0.00928804586218379,0.0458767537977823,0.065922003397198,0.0681907942468712,0.117741261753221,0.117741261753221,0.147402739164698
51,FALSE,"Travel_Frequently",1456,"Research & Development",1,4,"Medical",1,145,1,"Female",30,2,3,"Healthcare Representative",1,"Single",7484,25796,3,TRUE,FALSE,20,4,3,80,0,23,1,2,13,12,12,8,28,10,2.56010605614069,0.0118704332364414,0.0118704332364414,0.0118704332364414,0.0598388140539693,0.0710774157795646,0.0890381893391739,0.141175663305982,0.141175663305982,0.162870380138857
34,TRUE,"Travel_Frequently",658,"Research & Development",7,3,"Life Sciences",1,147,1,"Male",66,1,2,"Laboratory Technician",3,"Single",6074,22887,1,TRUE,TRUE,24,4,4,80,0,9,3,3,9,7,0,6,25,0,42.9407078020224,0.0276768947446979,0.0276768947446979,0.0276768947446979,0.119204892050886,0.155844515229266,0.176366635652703,0.212964529402064,0.212964529402064,0.27667023872542
54,FALSE,"Non-Travel",142,"Human Resources",26,3,"Human Resources",1,148,4,"Female",30,4,4,"Manager",4,"Single",17328,13871,2,TRUE,TRUE,12,3,3,80,0,23,3,3,5,3,4,4,31,18,2.30342111302986,0.000555555555555556,0.000555555555555556,0.000555555555555556,0.00629551066534022,0.00945674254939819,0.0107484092160649,0.0107484092160649,0.0107484092160649,0.0189836778884045
24,FALSE,"Travel_Rarely",1127,"Research & Development",18,1,"Life Sciences",1,150,2,"Male",52,3,1,"Laboratory Technician",3,"Married",2774,13257,0,TRUE,FALSE,12,3,3,80,1,6,2,3,5,3,1,2,18,1,6.35956746097491,0.000384615384615385,0.000384615384615385,0.000384615384615385,0.00494687679470288,0.0144349407625622,0.0151016074292289,0.025675416789803,0.025675416789803,0.0264446475590338
34,FALSE,"Travel_Rarely",1031,"Research & Development",6,4,"Life Sciences",1,151,3,"Female",45,2,2,"Research Scientist",2,"Divorced",4505,15000,6,TRUE,FALSE,15,3,3,80,1,12,3,3,1,0,0,0,22,11,2.81881561595687,0,0,0,0.000945378151260504,0.00172999353587589,0.00330763328742868,0.00515503588483128,0.00515503588483128,0.0102417269715224
37,FALSE,"Travel_Rarely",1189,"Sales",3,3,"Life Sciences",1,152,3,"Male",87,3,3,"Sales Executive",4,"Single",7428,14506,2,TRUE,FALSE,12,3,1,80,0,12,3,3,5,3,1,3,25,7,6.43556510954931,0,0,0,0.000357142857142857,0.00548870895186685,0.0059234915605625,0.00679470368177462,0.00679470368177462,0.00679470368177462
34,FALSE,"Travel_Rarely",1354,"Research & Development",5,3,"Medical",1,153,3,"Female",45,2,3,"Manager",1,"Single",11631,5615,2,TRUE,FALSE,12,3,4,80,0,14,6,3,11,10,5,8,20,3,0.757922444162784,0,0,0,0.00143589743589744,0.00220626780626781,0.00268245828245828,0.00772800484116274,0.00772800484116274,0.00772800484116274
36,FALSE,"Travel_Frequently",1467,"Sales",11,2,"Technical Degree",1,154,2,"Female",92,3,3,"Sales Executive",4,"Married",9738,22952,0,TRUE,FALSE,14,3,3,80,1,10,6,3,9,7,2,8,26,1,2.89663413104851,0,0,0,0.00287724277450444,0.00527802574215374,0.0081409961051241,0.0142518004481266,0.0142518004481266,0.0142518004481266
36,FALSE,"Travel_Rarely",922,"Research & Development",3,2,"Life Sciences",1,155,1,"Female",39,3,1,"Laboratory Technician",4,"Divorced",2835,2561,5,TRUE,FALSE,22,4,1,80,1,7,2,3,1,0,0,0,29,6,5.36730500869338,0.00356634198163434,0.00356634198163434,0.00356634198163434,0.0767482334830975,0.126358514099641,0.160482771979704,0.251104995344574,0.251104995344574,0.265470185709764
43,FALSE,"Travel_Frequently",394,"Sales",26,2,"Life Sciences",1,158,3,"Male",92,3,4,"Manager",4,"Married",16959,19494,1,TRUE,TRUE,12,3,4,80,2,25,3,4,25,12,4,12,18,0,0.904697807374123,0,0,0,0.000844827586206897,0.00417816091954023,0.00724396031622198,0.00783219561033963,0.00783219561033963,0.0228802935392425
30,FALSE,"Travel_Frequently",1312,"Research & Development",23,3,"Life Sciences",1,159,1,"Male",96,1,1,"Research Scientist",3,"Divorced",2613,22310,1,TRUE,FALSE,25,4,3,80,3,10,2,2,10,7,0,9,20,0,2.14641229542427,0.000357142857142857,0.000357142857142857,0.000357142857142857,0.037414086686465,0.0641699616276946,0.0738871528901645,0.0931809881398821,0.0931809881398821,0.100097654806549
33,FALSE,"Non-Travel",750,"Sales",22,2,"Marketing",1,160,3,"Male",95,3,2,"Sales Executive",2,"Married",6146,15480,0,TRUE,FALSE,13,3,1,80,1,8,2,4,7,7,0,7,25,1,2.89663413104851,0,0,0,0.0020145173453997,0.0020145173453997,0.00320499353587589,0.00320499353587589,0.00320499353587589,0.00320499353587589
56,TRUE,"Travel_Rarely",441,"Research & Development",14,4,"Life Sciences",1,161,2,"Female",72,3,1,"Research Scientist",2,"Married",4963,4510,9,TRUE,TRUE,18,3,1,80,3,7,2,3,5,4,4,3,49,2,7.72917295681218,0.00608299165712959,0.00608299165712959,0.00608299165712959,0.0387567059416089,0.141496501241507,0.185442531088852,0.209123719783199,0.209123719783199,0.485771177717421
51,FALSE,"Travel_Rarely",684,"Research & Development",6,3,"Life Sciences",1,162,1,"Male",51,3,5,"Research Director",3,"Single",19537,6462,7,TRUE,FALSE,13,3,3,80,0,23,5,3,20,18,15,15,28,3,0.405055988765281,0.000819397993311037,0.000819397993311037,0.000819397993311037,0.00838376142423457,0.00891007721370825,0.00891007721370825,0.013874362927994,0.013874362927994,0.0176653954249088
31,TRUE,"Travel_Rarely",249,"Sales",6,4,"Life Sciences",1,163,2,"Male",76,1,2,"Sales Executive",3,"Married",6172,20739,4,TRUE,TRUE,18,3,2,80,0,12,3,2,7,7,7,7,19,5,10.0883230224839,0.0315398615874601,0.0315398615874601,0.0315398615874601,0.108437754051731,0.191800386105045,0.204991429538735,0.224661711441215,0.224661711441215,0.297111045530945
26,FALSE,"Travel_Rarely",841,"Research & Development",6,3,"Other",1,164,3,"Female",46,2,1,"Research Scientist",2,"Married",2368,23300,1,TRUE,FALSE,19,3,3,80,0,5,3,2,5,4,4,3,21,0,3.82749588378156,0.0170214078608381,0.0170214078608381,0.0170214078608381,0.0629475501348805,0.0738661312550063,0.0767257803778133,0.0886186375206705,0.0886186375206705,0.106011494663528
19,TRUE,"Travel_Rarely",528,"Sales",22,1,"Marketing",1,167,4,"Male",50,3,1,"Sales Representative",3,"Single",1675,26820,1,TRUE,TRUE,19,3,4,80,0,0,2,2,0,0,0,0,19,0,88.3044852590456,0.135027927868245,0.135027927868245,0.135027927868245,0.514501183845054,0.590720825099912,0.791253451786951,0.898151664685164,0.898151664685164,1.10140563293913
22,FALSE,"Travel_Rarely",594,"Research & Development",2,1,"Technical Degree",1,169,3,"Male",100,3,1,"Laboratory Technician",4,"Married",2523,19299,0,TRUE,FALSE,14,3,3,80,1,3,2,3,2,1,2,1,19,1,6.35956746097491,0.00094017094017094,0.00094017094017094,0.00094017094017094,0.0135949411486496,0.0283826145650315,0.0298826145650314,0.0377225466917283,0.0377225466917283,0.0384917774609591
49,FALSE,"Travel_Rarely",470,"Research & Development",20,4,"Medical",1,170,3,"Female",96,3,2,"Manufacturing Director",1,"Married",6567,5549,1,TRUE,FALSE,14,3,3,80,0,16,2,2,15,11,5,11,33,1,1.25983342906273,0.000344827586206897,0.000344827586206897,0.000344827586206897,0.00504135513273444,0.0113910926695429,0.012762304790755,0.0287447059767873,0.0287447059767873,0.0303922338874731
43,FALSE,"Travel_Frequently",957,"Research & Development",28,3,"Medical",1,171,2,"Female",72,4,1,"Research Scientist",3,"Single",4739,16090,4,TRUE,FALSE,12,3,4,80,0,18,2,3,3,2,1,2,25,15,7.4204632142243,0.000701970443349754,0.000701970443349754,0.000701970443349754,0.00815235440415327,0.0836299502718891,0.0913091859249604,0.112191053025868,0.112191053025868,0.224329665230656
